H,dataset,seq,frame,tracker,label,split,innovation,max_overlap,margin,n_competitor,lost_age
1,MOT20,V003,1134,1055,0,train,0.05464327182004855,0.0,0.0,0.0,0.0
1,MOT20,V003,1156,1103,0,train,0.009474263062262872,0.1788102956031102,0.1788102956031102,1.0,0.0
1,MOT20,V003,1189,1103,0,train,0.00797846042459225,0.0,0.0,0.0,0.0
1,MOT20,V003,1207,1034,0,train,0.033543659834937935,0.0,0.0,0.0,0.0
1,MOT20,V003,1208,1034,0,train,0.013332528650812787,0.0,0.0,0.0,0.0
1,MOT20,V003,1207,1254,0,train,0.02073503730851061,0.0,0.0,0.0,0.0
1,MOT20,V003,1214,1254,0,train,0.03341237691463865,0.0,0.0,0.0,0.0
1,MOT20,V003,1215,1232,0,train,0.012771678901738387,0.0,0.0,0.0,0.0
1,MOT20,V003,1214,1232,0,train,0.016102758829320954,0.0,0.0,0.0,0.0
1,MOT20,V003,1205,1254,0,train,0.004721111989146113,0.0,0.0,0.0,0.0
1,MOT20,V003,1206,1254,0,train,0.009748040840666628,0.0,0.0,0.0,0.0
1,MOT20,V003,1224,1343,0,train,0.04472619507572226,0.0,0.0,0.0,0.0
1,MOT20,V003,1236,1343,0,train,0.04724237301062603,0.4730710621767194,0.4730710621767194,1.0,0.0
1,MOT20,V003,1193,1158,0,train,0.003286306110182624,0.0,0.0,0.0,0.0
1,MOT20,V003,1237,1158,0,train,0.005725514057941371,0.0,0.0,0.0,0.0
1,MOT20,V003,1252,1242,0,train,0.024745405806429074,0.2309309522122223,0.2025428367472048,2.0,0.0
1,MOT20,V003,1265,1242,0,train,0.05426550730958668,0.0,0.0,0.0,0.0
1,MOT20,V003,1321,1104,0,train,0.01346145256928628,0.0,0.0,0.0,0.0
1,MOT20,V003,1287,1104,0,train,0.00959890626806324,0.0,0.0,0.0,0.0
1,MOT20,V003,1365,1386,0,train,0.07770743861367398,0.0,0.0,0.0,0.0
1,MOT20,V003,1338,1386,0,train,0.016478900923324536,0.0,0.0,0.0,0.0
1,MOT20,V003,1379,1279,0,train,0.03543411194698378,0.0,0.0,0.0,0.0
1,MOT20,V003,1386,1279,0,train,0.00842054984695695,0.0,0.0,0.0,0.0
1,MOT20,V003,1397,1304,0,train,0.013621865834226494,0.0,0.0,0.0,0.0
1,MOT20,V003,1398,1304,0,train,0.011738290574161793,0.0,0.0,0.0,0.0
1,MOT20,V003,1398,1245,0,train,0.01527339838115497,0.0,0.0,0.0,0.0
1,MOT20,V003,1403,1245,0,train,0.006685502008058811,0.0,0.0,0.0,0.0
1,MOT20,V003,1429,1205,0,train,0.030720758191221078,0.0,0.0,0.0,0.0
1,MOT20,V003,1431,1205,0,train,0.01933927387637139,0.0,0.0,0.0,0.0
1,MOT20,V003,1428,1233,0,train,0.004629887442044421,0.0,0.0,0.0,0.0
1,MOT20,V003,1452,1233,0,train,0.01680966261391712,0.0,0.0,0.0,0.0
1,MOT20,V003,1484,1136,0,train,0.01607961606169608,0.0,0.0,0.0,0.0
1,MOT20,V003,1485,1136,0,train,0.0031316372969959518,0.0,0.0,0.0,0.0
1,MOT20,V003,1566,1514,0,train,0.10304713440303274,0.6243613206687806,0.6243613206687806,1.0,0.0
1,MOT20,V003,1565,1514,0,train,0.009773022560757183,0.0,0.0,0.0,0.0
1,MOT20,V003,1565,1507,0,train,0.027890620387444196,0.0,0.0,0.0,0.0
1,MOT20,V003,1559,1507,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,1548,1240,0,train,0.008144322059478092,0.0,0.0,0.0,0.0
1,MOT20,V003,1588,1240,0,train,0.06799822270678764,0.0,0.0,0.0,0.0
1,MOT20,V003,1594,1235,0,train,0.004671944339973083,0.0,0.0,0.0,0.0
1,MOT20,V003,1610,1235,0,train,0.0017994371797745894,0.0,0.0,0.0,0.0
1,MOT20,V003,1597,1478,0,train,0.019547383313346302,0.0,0.0,0.0,0.0
1,MOT20,V003,1619,1478,0,train,0.09221143977150346,0.0,0.0,0.0,0.0
1,MOT20,V003,1653,1407,0,train,0.005102157693414117,0.0,0.0,0.0,0.0
1,MOT20,V003,1627,1407,0,train,0.08451931001910906,0.0,0.0,0.0,0.0
1,MOT20,V003,1660,1416,0,train,0.005205792062952093,0.0,0.0,0.0,0.0
1,MOT20,V003,1668,1416,0,train,0.052920896406505755,0.0,0.0,0.0,0.0
1,MOT20,V003,1671,1299,0,train,0.02495327183442094,0.29933127101088414,0.29933127101088414,1.0,0.0
1,MOT20,V003,1638,1299,0,train,0.015998000645568757,0.0,0.0,0.0,0.0
1,MOT20,V003,1644,1490,0,train,0.010312570555569282,0.0,0.0,0.0,0.0
1,MOT20,V003,1687,1490,0,train,0.01292937502732859,0.0,0.0,0.0,0.0
1,MOT20,V003,1660,1498,0,train,0.002281402362731425,0.0,0.0,0.0,0.0
1,MOT20,V003,1677,1498,0,train,0.018674851990712508,0.0,0.0,0.0,0.0
1,MOT20,V003,1664,1478,0,train,0.011683144284457355,0.0,0.0,0.0,0.0
1,MOT20,V003,1688,1478,0,train,0.012824672392512755,0.0,0.0,0.0,0.0
1,MOT20,V003,1669,1478,0,train,0.003513755301049124,0.0,0.0,0.0,0.0
1,MOT20,V003,1666,1478,0,train,0.029008956269782647,0.0,0.0,0.0,0.0
1,MOT20,V003,1680,1444,0,train,0.013198237186498122,0.0,0.0,0.0,0.0
1,MOT20,V003,1735,1444,0,train,0.0031918361621989283,0.0,0.0,0.0,0.0
1,MOT20,V003,1746,1283,0,train,0.011756783909467198,0.0,0.0,0.0,0.0
1,MOT20,V003,1754,1283,0,train,0.05719673229403276,0.0,0.0,0.0,0.0
1,MOT20,V003,1706,1437,0,train,0.008617473930177475,0.0,0.0,0.0,0.0
1,MOT20,V003,1712,1437,0,train,0.006276340275653197,0.0,0.0,0.0,0.0
1,MOT20,V003,1728,1401,0,train,0.015511198170388272,0.0,0.0,0.0,0.0
1,MOT20,V003,1731,1401,0,train,0.014531942558958354,0.0,0.0,0.0,0.0
1,MOT20,V003,1771,1634,0,train,0.009819356700754194,0.0,0.0,0.0,0.0
1,MOT20,V003,1783,1634,0,train,0.01465488991016792,0.0,0.0,0.0,0.0
1,MOT20,V003,1782,1628,0,train,0.018237095678190852,0.0,0.0,0.0,0.0
1,MOT20,V003,1779,1628,0,train,0.015627282797688342,0.0,0.0,0.0,0.0
1,MOT20,V003,1783,1437,0,train,0.0024526532530222025,0.0,0.0,0.0,0.0
1,MOT20,V003,1765,1437,0,train,0.010841657501090542,0.0,0.0,0.0,0.0
1,MOT20,V003,1804,1408,0,train,0.03454535317749363,0.0,0.0,0.0,0.0
1,MOT20,V003,1787,1408,0,train,0.009055198922550732,0.0,0.0,0.0,0.0
1,MOT20,V003,1779,1396,0,train,0.006123915732314221,0.0,0.0,0.0,0.0
1,MOT20,V003,1773,1396,0,train,0.013855264659972581,0.0,0.0,0.0,0.0
1,MOT20,V003,1806,1377,0,train,0.006236865362814244,0.0,0.0,0.0,0.0
1,MOT20,V003,1819,1377,0,train,0.02821125438636439,0.0,0.0,0.0,0.0
1,MOT20,V003,1775,1365,0,train,0.016032769204404194,0.0,0.0,0.0,0.0
1,MOT20,V003,1785,1365,0,train,0.005581498874345843,0.0,0.0,0.0,0.0
1,MOT20,V003,1800,1413,0,train,0.006517667270404936,0.0,0.0,0.0,0.0
1,MOT20,V003,1774,1413,0,train,0.009907343484331426,0.0,0.0,0.0,0.0
1,MOT20,V003,1808,1377,0,train,0.008519084009179102,0.0,0.0,0.0,0.0
1,MOT20,V003,1792,1377,0,train,0.01291732275284997,0.0,0.0,0.0,0.0
1,MOT20,V003,1840,1396,0,train,0.02041501117619971,0.0,0.0,0.0,0.0
1,MOT20,V003,1836,1396,0,train,0.014207260235792232,0.0,0.0,0.0,0.0
1,MOT20,V003,1811,1617,0,train,0.011320267168859529,0.0,0.0,0.0,0.0
1,MOT20,V003,1801,1617,0,train,0.006001581403513829,0.0,0.0,0.0,0.0
1,MOT20,V003,1813,1614,0,train,0.005615808476716207,0.0,0.0,0.0,0.0
1,MOT20,V003,1844,1614,0,train,0.009583180947903759,0.0,0.0,0.0,0.0
1,MOT20,V003,1841,1378,0,train,0.01539508386422413,0.0,0.0,0.0,0.0
1,MOT20,V003,1838,1378,0,train,0.04471499443508309,0.0,0.0,0.0,0.0
1,MOT20,V003,1848,1377,0,train,0.018323252432526565,0.01815868671588176,0.01815868671588176,1.0,0.0
1,MOT20,V003,1826,1377,0,train,0.02022437569668924,0.0,0.0,0.0,0.0
1,MOT20,V003,1846,1363,0,train,0.00660956442456203,0.0,0.0,0.0,0.0
1,MOT20,V003,1827,1363,0,train,0.001345718300058688,0.0,0.0,0.0,0.0
1,MOT20,V003,1876,1341,0,train,0.014630104256522957,0.0,0.0,0.0,0.0
1,MOT20,V003,1866,1341,0,train,0.019664089050356336,0.0,0.0,0.0,0.0
1,MOT20,V003,1867,1443,0,train,0.0116309872057963,0.0,0.0,0.0,0.0
1,MOT20,V003,1906,1443,0,train,0.008544765369171094,0.0,0.0,0.0,0.0
1,MOT20,V003,1891,1256,0,train,0.008606433502444924,0.0,0.0,0.0,0.0
1,MOT20,V003,1895,1256,0,train,0.0325307490349706,0.0,0.0,0.0,0.0
1,MOT20,V003,1913,1265,0,train,0.02202059039257498,0.0,0.0,0.0,0.0
1,MOT20,V003,1894,1265,0,train,0.009055950247064624,0.0,0.0,0.0,0.0
1,MOT20,V003,1921,1609,0,train,0.01835549634778128,0.0,0.0,0.0,0.0
1,MOT20,V003,1907,1609,0,train,0.005316516045585058,0.0,0.0,0.0,0.0
1,MOT20,V003,1927,1667,0,train,0.006697173783128994,0.0,0.0,0.0,0.0
1,MOT20,V003,1929,1667,0,train,0.03909935855742097,0.0,0.0,0.0,0.0
1,MOT20,V003,1932,1319,0,train,0.00977630966477056,0.060275090072737986,0.060275090072737986,1.0,0.0
1,MOT20,V003,1930,1319,0,train,0.01209928134855541,0.0,0.0,0.0,0.0
1,MOT20,V003,1990,1420,0,train,0.012701586348962663,0.0,0.0,0.0,0.0
1,MOT20,V003,1966,1420,0,train,0.007986305330398331,0.10226341689794205,0.10226341689794205,1.0,0.0
1,MOT20,V003,1943,1387,0,train,0.014310213683690245,0.0,0.0,0.0,0.0
1,MOT20,V003,1973,1387,0,train,0.0022352489088417905,0.0,0.0,0.0,0.0
1,MOT20,V003,1993,1338,0,train,0.01251044381747654,0.0,0.0,0.0,0.0
1,MOT20,V003,1994,1338,0,train,0.006975653871492163,0.0,0.0,0.0,0.0
1,MOT20,V003,2010,1417,0,train,0.020717458933359037,0.0,0.0,0.0,0.0
1,MOT20,V003,1998,1417,0,train,0.011541088393711861,0.10718444167642247,0.10718444167642247,1.0,0.0
1,MOT20,V003,2019,1331,0,train,0.008806554006356946,0.0,0.0,0.0,0.0
1,MOT20,V003,2012,1331,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2011,1267,0,train,0.013813268024913252,0.0,0.0,0.0,0.0
1,MOT20,V003,2003,1267,0,train,0.008916883121476281,0.0,0.0,0.0,0.0
1,MOT20,V003,2034,1704,0,train,0.0046307273762742395,0.0,0.0,0.0,0.0
1,MOT20,V003,2033,1704,0,train,0.0020667314109761702,0.0,0.0,0.0,0.0
1,MOT20,V003,2054,1347,0,train,0.019385812203376068,0.0,0.0,0.0,0.0
1,MOT20,V003,2063,1347,0,train,0.010291846713114366,0.0,0.0,0.0,0.0
1,MOT20,V003,2061,1347,0,train,0.027621107852350966,0.0,0.0,0.0,0.0
1,MOT20,V003,2041,1347,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2030,1621,0,train,0.047803521251210915,0.0,0.0,0.0,0.0
1,MOT20,V003,2086,1621,0,train,0.010197580146404145,0.0,0.0,0.0,0.0
1,MOT20,V003,2084,1767,0,train,0.004978753452745931,0.0,0.0,0.0,0.0
1,MOT20,V003,2101,1767,0,train,0.003862323442556398,0.0,0.0,0.0,0.0
1,MOT20,V003,2115,1450,0,train,0.004761507827350531,0.0,0.0,0.0,0.0
1,MOT20,V003,2112,1450,0,train,0.01084610101986923,0.0,0.0,0.0,0.0
1,MOT20,V003,2116,1438,0,train,0.005873141805969523,0.0,0.0,0.0,0.0
1,MOT20,V003,2111,1438,0,train,0.0051676299334487,0.0,0.0,0.0,0.0
1,MOT20,V003,2123,1357,0,train,0.0014958358545151922,0.0,0.0,0.0,0.0
1,MOT20,V003,2121,1357,0,train,0.04175943115996753,0.0,0.0,0.0,0.0
1,MOT20,V003,2129,1782,0,train,0.004510317995203958,0.0,0.0,0.0,0.0
1,MOT20,V003,2124,1782,0,train,0.016730214958979545,0.0,0.0,0.0,0.0
1,MOT20,V003,2130,1621,0,train,0.010960605595460858,0.0,0.0,0.0,0.0
1,MOT20,V003,2138,1621,0,train,0.021219562990508593,0.0,0.0,0.0,0.0
1,MOT20,V003,2136,1780,0,train,0.009939672290624988,0.0,0.0,0.0,0.0
1,MOT20,V003,2138,1780,0,train,0.012024709591742564,0.0,0.0,0.0,0.0
1,MOT20,V003,2148,1782,0,train,0.01526705102392489,0.0,0.0,0.0,0.0
1,MOT20,V003,2136,1713,0,train,0.006836548843121483,0.0,0.0,0.0,0.0
1,MOT20,V003,2161,1713,0,train,0.033204864720874507,0.0,0.0,0.0,0.0
1,MOT20,V003,2147,1361,0,train,0.007327081715677952,0.0,0.0,0.0,0.0
1,MOT20,V003,2163,1361,0,train,0.018228005134168696,0.0,0.0,0.0,0.0
1,MOT20,V003,2151,1405,0,train,0.06187373502412065,0.0,0.0,0.0,0.0
1,MOT20,V003,2148,1405,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2172,1859,0,train,0.028386265894365183,0.0,0.0,0.0,0.0
1,MOT20,V003,2177,1859,0,train,0.15661582788742034,0.0,0.0,0.0,0.0
1,MOT20,V003,2181,1405,0,train,0.02038058099457734,0.0,0.0,0.0,0.0
1,MOT20,V003,2190,1405,0,train,0.010810731168074275,0.0,0.0,0.0,0.0
1,MOT20,V003,2158,1688,0,train,0.004617511893127074,0.0,0.0,0.0,0.0
1,MOT20,V003,2183,1688,0,train,0.009165857858863912,0.0,0.0,0.0,0.0
1,MOT20,V003,2194,1694,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2196,1694,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2194,1450,0,train,0.3349130250767462,0.0,0.0,0.0,0.0
1,MOT20,V003,2198,1450,0,train,0.03878155906647838,0.0,0.0,0.0,0.0
1,MOT20,V003,2190,1700,0,train,0.007634494700089873,0.0,0.0,0.0,0.0
1,MOT20,V003,2202,1700,0,train,0.046484674765754984,0.0,0.0,0.0,0.0
1,MOT20,V003,2205,1425,0,train,0.02153154191756787,0.0,0.0,0.0,0.0
1,MOT20,V003,2154,1425,0,train,0.01450876751158671,0.0,0.0,0.0,0.0
1,MOT20,V003,2204,1788,0,train,0.016966775977836458,0.0,0.0,0.0,0.0
1,MOT20,V003,2157,1788,0,train,0.01191812569574822,0.0,0.0,0.0,0.0
1,MOT20,V003,2198,1554,0,train,0.004564563859847566,0.0,0.0,0.0,0.0
1,MOT20,V003,2197,1554,0,train,0.009136288411210485,0.0,0.0,0.0,0.0
1,MOT20,V003,2200,1775,0,train,0.013741231869230278,0.0,0.0,0.0,0.0
1,MOT20,V003,2204,1775,0,train,0.0019598291203846165,0.0,0.0,0.0,0.0
1,MOT20,V003,2199,1722,0,train,0.04490171804025819,0.0,0.0,0.0,0.0
1,MOT20,V003,2221,1722,0,train,0.015082635574546343,0.30938773598163816,0.30938773598163816,1.0,0.0
1,MOT20,V003,2223,1891,0,train,0.011447057901532066,0.0,0.0,0.0,0.0
1,MOT20,V003,2207,1891,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2224,1895,0,train,0.010958157411073588,0.0,0.0,0.0,0.0
1,MOT20,V003,2220,1895,0,train,0.027434111095336167,0.0,0.0,0.0,0.0
1,MOT20,V003,2221,1870,0,train,0.026842433220171633,0.0,0.0,0.0,0.0
1,MOT20,V003,2222,1870,0,train,0.09577133726428196,0.0,0.0,0.0,0.0
1,MOT20,V003,2221,1881,0,train,0.013476043686078841,0.0,0.0,0.0,0.0
1,MOT20,V003,2220,1881,0,train,0.033613371201420134,0.0,0.0,0.0,0.0
1,MOT20,V003,2221,1899,0,train,0.04482738960480691,0.0,0.0,0.0,0.0
1,MOT20,V003,2224,1899,0,train,0.02908189839822737,0.0,0.0,0.0,0.0
1,MOT20,V003,2224,1362,0,train,0.04784101757989816,0.0,0.0,0.0,0.0
1,MOT20,V003,2223,1362,0,train,0.039528909314922867,0.0,0.0,0.0,0.0
1,MOT20,V003,2227,1410,0,train,0.017393440594750367,0.0,0.0,0.0,0.0
1,MOT20,V003,2230,1410,0,train,0.033946270746982,0.0,0.0,0.0,0.0
1,MOT20,V003,2231,1491,0,train,0.016998883583907626,0.30811822452971677,0.30811822452971677,1.0,0.0
1,MOT20,V003,2232,1491,0,train,0.044853162822993016,0.0,0.0,0.0,0.0
1,MOT20,V003,2232,1404,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2230,1404,0,train,0.06008392879508426,0.0,0.0,0.0,0.0
1,MOT20,V003,2234,1917,0,train,0.008631961148560689,0.0,0.0,0.0,0.0
1,MOT20,V003,2233,1917,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2198,1881,0,train,0.01539535249837176,0.0,0.0,0.0,0.0
1,MOT20,V003,2205,1881,0,train,0.013003370910665493,0.0,0.0,0.0,0.0
1,MOT20,V003,2238,1897,0,train,0.13346267309188528,0.0,0.0,0.0,0.0
1,MOT20,V003,2226,1897,0,train,0.016321372222581516,0.0,0.0,0.0,0.0
1,MOT20,V003,2223,1491,0,train,0.02214586126022765,0.0,0.0,0.0,0.0
1,MOT20,V003,2200,1491,0,train,0.01115829267847763,0.0,0.0,0.0,0.0
1,MOT20,V003,2222,1678,0,train,0.012154138227327152,0.0,0.0,0.0,0.0
1,MOT20,V003,2239,1678,0,train,0.017668275138086192,0.0,0.0,0.0,0.0
1,MOT20,V003,2240,1499,0,train,0.02472103259030942,0.0,0.0,0.0,0.0
1,MOT20,V003,2238,1499,0,train,0.0029816360049894058,0.0,0.0,0.0,0.0
1,MOT20,V003,2222,1753,0,train,0.01233639093628344,0.0,0.0,0.0,0.0
1,MOT20,V003,2220,1753,0,train,0.0026371101095573174,0.0,0.0,0.0,0.0
1,MOT20,V003,2239,1455,0,train,0.005091584623073475,0.058152442254810525,0.055318503777259,2.0,0.0
1,MOT20,V003,2223,1455,0,train,0.00666819224463523,0.0,0.0,0.0,0.0
1,MOT20,V003,2242,1922,0,train,0.011573267922436159,0.0,0.0,0.0,0.0
1,MOT20,V003,2241,1922,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2231,1588,0,train,0.007857867417996463,0.0,0.0,0.0,0.0
1,MOT20,V003,2241,1588,0,train,0.06218864569993693,0.0,0.0,0.0,0.0
1,MOT20,V003,2244,1450,0,train,0.07628268763810073,0.4447847248221629,0.09770340627976598,2.0,0.0
1,MOT20,V003,2230,1450,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2237,1536,0,train,0.08095025602768194,0.044264492589133016,0.044264492589133016,1.0,0.0
1,MOT20,V003,2222,1536,0,train,0.01801693214555529,0.0,0.0,0.0,0.0
1,MOT20,V003,2242,1788,0,train,0.02805146477007734,0.0,0.0,0.0,0.0
1,MOT20,V003,2225,1788,0,train,0.029847170783949127,0.0,0.0,0.0,0.0
1,MOT20,V003,2236,1859,0,train,0.01121148724509007,0.0,0.0,0.0,0.0
1,MOT20,V003,2246,1859,0,train,0.05637097253001681,0.0,0.0,0.0,0.0
1,MOT20,V003,2243,1705,0,train,0.03978963575020735,0.0,0.0,0.0,0.0
1,MOT20,V003,2242,1705,0,train,0.00860899262045317,0.0,0.0,0.0,0.0
1,MOT20,V003,2240,1918,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2253,1918,0,train,0.06437411860978463,0.0,0.0,0.0,0.0
1,MOT20,V003,2208,1489,0,train,0.005137492282198989,0.11162373578978521,0.11162373578978521,1.0,0.0
1,MOT20,V003,2238,1489,0,train,0.0235280307940617,0.0,0.0,0.0,0.0
1,MOT20,V003,2251,1605,0,train,0.0140510841975894,0.2965232576599462,0.2965232576599462,1.0,0.0
1,MOT20,V003,2259,1605,0,train,0.012518782034711897,0.0,0.0,0.0,0.0
1,MOT20,V003,2222,1406,0,train,0.013794827426223386,0.0,0.0,0.0,0.0
1,MOT20,V003,2248,1406,0,train,0.06795270431632536,0.0,0.0,0.0,0.0
1,MOT20,V003,2259,1730,0,train,0.06126999686750038,0.3251209012201124,0.3251209012201124,1.0,0.0
1,MOT20,V003,2264,1730,0,train,0.02015140504085538,0.0,0.0,0.0,0.0
1,MOT20,V003,2240,1678,0,train,0.06248442081871922,0.0,0.0,0.0,0.0
1,MOT20,V003,2262,1678,0,train,0.016350977007278868,0.0,0.0,0.0,0.0
1,MOT20,V003,2259,1438,0,train,0.05175375448047775,0.0,0.0,0.0,0.0
1,MOT20,V003,2263,1438,0,train,0.013526384161143061,0.0,0.0,0.0,0.0
1,MOT20,V003,2226,1489,0,train,0.005097305435915767,0.0,0.0,0.0,0.0
1,MOT20,V003,2224,1489,0,train,0.010461532796371926,0.0,0.0,0.0,0.0
1,MOT20,V003,2219,1881,0,train,0.009472455998336434,0.0,0.0,0.0,0.0
1,MOT20,V003,2223,1881,0,train,0.0476442950124659,0.0,0.0,0.0,0.0
1,MOT20,V003,2237,1460,0,train,0.0054021690351159155,0.0,0.0,0.0,0.0
1,MOT20,V003,2240,1460,0,train,0.015959506440043243,0.0,0.0,0.0,0.0
1,MOT20,V003,2238,1450,0,train,0.050343523220069235,0.0,0.0,0.0,0.0
1,MOT20,V003,2224,1450,0,train,0.0836060997706244,0.0,0.0,0.0,0.0
1,MOT20,V003,2267,1918,0,train,0.07034382387649907,0.3285467629692113,0.3284147531564819,2.0,0.0
1,MOT20,V003,2265,1918,0,train,0.03557924047729479,0.0,0.0,0.0,0.0
1,MOT20,V003,2266,1390,0,train,0.060716171913408466,0.6431784107946031,0.6431784107946031,1.0,0.0
1,MOT20,V003,2258,1390,0,train,0.013980494278750935,0.0,0.0,0.0,0.0
1,MOT20,V003,2269,1881,0,train,0.07772315346925489,0.5733121213442012,0.5733121213442012,1.0,0.0
1,MOT20,V003,2270,1881,0,train,0.03318389100222166,0.02795065486874163,0.02795065486874163,1.0,0.0
1,MOT20,V003,2225,1410,0,train,0.03741204414428332,0.0,0.0,0.0,0.0
1,MOT20,V003,2269,1410,0,train,0.09744534330877237,0.0,0.0,0.0,0.0
1,MOT20,V003,2228,1410,0,train,0.004542058655357484,0.0,0.0,0.0,0.0
1,MOT20,V003,2274,1410,0,train,0.09217167937165599,0.0,0.0,0.0,0.0
1,MOT20,V003,2269,1489,0,train,0.14266730516971166,0.4365795182098421,0.4365795182098421,1.0,0.0
1,MOT20,V003,2256,1489,0,train,0.011630691760328736,0.0,0.0,0.0,0.0
1,MOT20,V003,2280,1609,0,train,0.2991885701836384,0.0,0.0,0.0,0.0
1,MOT20,V003,2261,1609,0,train,0.04397231374237941,0.0,0.0,0.0,0.0
1,MOT20,V003,2278,1609,0,train,0.09854958406809948,0.0,0.0,0.0,0.0
1,MOT20,V003,2254,1609,0,train,0.00911996071662225,0.0,0.0,0.0,0.0
1,MOT20,V003,2264,1678,0,train,0.01405904776167372,0.3594899704900422,0.3594899704900422,1.0,0.0
1,MOT20,V003,2273,1678,0,train,0.015293440305532764,0.6596790320120639,0.6596790320120639,1.0,0.0
1,MOT20,V003,2269,1705,0,train,0.03460301266588757,0.4128925427766308,0.4128925427766308,1.0,0.0
1,MOT20,V003,2281,1705,0,train,0.016640418955500804,0.054734377286698103,0.054734377286698103,1.0,0.0
1,MOT20,V003,2283,1430,0,train,0.06494957112327349,0.0,0.0,0.0,0.0
1,MOT20,V003,2261,1430,0,train,0.014813728867614952,0.0,0.0,0.0,0.0
1,MOT20,V003,2286,1410,0,train,0.044007986564214015,0.5207598863796574,0.5207598863796574,1.0,0.0
1,MOT20,V003,2275,1410,0,train,0.09405224515242748,0.0,0.0,0.0,0.0
1,MOT20,V003,2240,1361,0,train,0.03357280801737891,0.0,0.0,0.0,0.0
1,MOT20,V003,2268,1361,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2284,1450,0,train,0.015993289523334342,0.0,0.0,0.0,0.0
1,MOT20,V003,2290,1450,0,train,0.04688734258420557,0.0,0.0,0.0,0.0
1,MOT20,V003,2285,1678,0,train,0.061878855889843355,0.0,0.0,0.0,0.0
1,MOT20,V003,2293,1954,0,train,0.03062293732374301,0.0,0.0,0.0,0.0
1,MOT20,V003,2302,1954,0,train,0.025385193604591728,0.0,0.0,0.0,0.0
1,MOT20,V003,2309,1404,0,train,0.011482846279952861,0.0,0.0,0.0,0.0
1,MOT20,V003,2305,1404,0,train,0.09108622176886594,0.29987619165531615,0.29987619165531615,1.0,0.0
1,MOT20,V003,2271,1654,0,train,0.004353287168395398,0.0,0.0,0.0,0.0
1,MOT20,V003,2273,1654,0,train,0.008941680885052889,0.0,0.0,0.0,0.0
1,MOT20,V003,2297,1907,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2300,1907,0,train,0.06351469194618031,0.0,0.0,0.0,0.0
1,MOT20,V003,2270,1447,0,train,0.019188311996813014,0.0,0.0,0.0,0.0
1,MOT20,V003,2284,1447,0,train,0.018273825535923775,0.0,0.0,0.0,0.0
1,MOT20,V003,2296,1601,0,train,0.005938257800475665,0.0,0.0,0.0,0.0
1,MOT20,V003,2319,1601,0,train,0.043024305052236055,0.0,0.0,0.0,0.0
1,MOT20,V003,2297,1671,0,train,0.0074801106479440195,0.0,0.0,0.0,0.0
1,MOT20,V003,2317,1671,0,train,0.014586927239041547,0.0,0.0,0.0,0.0
1,MOT20,V003,2303,1492,0,train,0.008939734427127874,0.0,0.0,0.0,0.0
1,MOT20,V003,2301,1492,0,train,0.008240494615014407,0.0,0.0,0.0,0.0
1,MOT20,V003,2341,1567,0,train,0.03787346095670766,0.10362824466314699,0.10362824466314699,1.0,0.0
1,MOT20,V003,2342,1567,0,train,0.017079674642132073,0.0,0.0,0.0,0.0
1,MOT20,V003,2342,1492,0,train,0.07127730641072308,0.0,0.0,0.0,0.0
1,MOT20,V003,2341,1492,0,train,1.0,0.0,0.0,0.0,0.0
1,MOT20,V003,2346,1472,0,train,0.015301645295406945,0.0,0.0,0.0,0.0
1,MOT20,V003,2354,1472,0,train,0.04954037203565359,0.0,0.0,0.0,0.0
1,MOT20,V003,2349,1432,0,train,0.008850142341164512,0.0,0.0,0.0,0.0
1,MOT20,V003,2344,1432,0,train,0.0999155228708719,0.0,0.0,0.0,0.0
1,MOT20,V003,2352,1775,0,train,0.012827709235033914,0.0,0.0,0.0,0.0
1,MOT20,V003,2349,1775,0,train,0.01719205585028424,0.0,0.0,0.0,0.0
1,MOT20,V003,2348,1472,0,train,0.009852891257638876,0.2505982410737402,0.2505982410737402,1.0,0.0
1,MOT20,V003,2364,1432,0,train,0.03832330388982216,0.0,0.0,0.0,0.0
1,MOT20,V003,2370,1432,0,train,0.01897090843912141,0.0,0.0,0.0,0.0
1,MOT20,V003,2364,1753,0,train,0.00788587324715145,0.0,0.0,0.0,0.0
1,MOT20,V003,2362,1753,0,train,0.030572093276705375,0.0,0.0,0.0,0.0
1,MOT20,V003,2356,1468,0,train,0.010173605931182382,0.0,0.0,0.0,0.0
1,MOT20,V003,2362,1468,0,train,0.028220527499786156,0.0,0.0,0.0,0.0
