seq,frame,type,gt_id_old,gt_id_new,track_id,old_hid,last_frame,gap,IoU_last,dx_last,dy_last,dist_last,IoU_prev,IoU_next,IoU_swap,dist_swap,area_ratio,na_flag
V045,161,reuse,8,10,2222,0,160,1,0.74252701,-4.55000000,1.20000000,4.70558179,0.74252701,0.53501910,,,1.01438935,
V045,162,reuse,16,17,2252,0,161,1,0.89286079,-1.65000000,0.60000000,1.75570499,0.89286079,,,,0.99654590,no_next
V045,164,switch,17,17,2268,2252,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V045,165,switch,10,10,2231,2222,164,1,0.87908697,1.75000000,-1.55000000,2.33773395,0.87908697,0.65648709,,,1.01778971,no_old
V045,166,switch,6,6,2271,2231,,,,,,,,0.53586000,0.17464644,29.47969640,,no_last_seen|no_prev
V045,166,switch,8,8,2272,2222,,,,,,,,0.50005879,,,,no_last_seen|no_prev|no_old
V045,166,switch,14,14,2270,2242,,,,,,,,0.49350455,,,,no_last_seen|no_prev|no_old
V045,166,switch,17,17,2269,2252,,,,,,,,0.41946365,,,,no_last_seen|no_prev|no_old
V045,166,reuse,6,10,2231,0,165,1,0.65648709,-8.20000000,-0.95000000,8.25484706,0.65648709,0.54423637,,,1.03690159,
V045,169,switch,16,16,2273,2267,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V045,171,switch,2,2,2274,2225,,,,,,,,0.60673823,,,,no_last_seen|no_prev|no_old
V045,171,switch,12,12,2275,2220,,,,,,,,0.59287174,,,,no_last_seen|no_prev|no_old
V045,171,switch,16,16,2276,2267,,,,,,,,0.67177104,,,,no_last_seen|no_prev|no_old
V045,171,switch,17,17,2277,2269,,,,,,,,0.48980586,,,,no_last_seen|no_prev|no_old
V045,176,switch,19,19,2278,2239,,,,,,,,0.78264107,,,,no_last_seen|no_prev|no_old
V045,178,switch,17,17,2269,2277,169,9,0.00000000,-112.65000000,12.10000000,113.29798101,,0.61518544,,,0.68095281,no_prev|no_old
V045,179,switch,0,0,2279,2253,,,,,,,,0.62516025,,,,no_last_seen|no_prev|no_old
V045,187,switch,1,1,2280,2221,,,,,,,,0.77815499,,,,no_last_seen|no_prev|no_old
V045,192,switch,15,15,2281,2218,,,,,,,,0.87737939,,,,no_last_seen|no_prev|no_old
V045,194,switch,20,20,2282,2244,,,,,,,,0.66444498,,,,no_last_seen|no_prev|no_old
V045,225,switch,18,18,2283,2214,,,,,,,,0.37257591,,,,no_last_seen|no_prev|no_old
V046,4,switch,7,7,2293,2290,3,1,0.90245143,3.45000000,3.00000000,4.57192520,0.90245143,0.55256553,0.63306728,16.15340521,0.92783447,
V046,4,reuse,7,8,2290,0,3,1,0.47327451,22.15000000,-19.35000000,29.41164735,0.47327451,0.74373810,,,0.67941889,
V046,89,switch,5,5,2290,2288,88,1,0.86694786,5.20000000,0.90000000,5.27730992,0.86694786,0.89400356,0.51088992,27.33848021,0.99307900,
V046,90,reuse,8,5,2290,0,89,1,0.89400356,3.60000000,1.60000000,3.93954312,0.89400356,0.87655820,,,0.98325835,
V046,92,switch,8,8,2288,2290,91,1,0.95154945,1.65000000,0.75000000,1.81245690,0.95154945,0.83518532,0.39857357,31.86259563,0.97954705,
V046,93,reuse,5,8,2288,0,92,1,0.83518532,-0.20000000,-5.35000000,5.35373701,0.83518532,0.91121579,,,0.83518532,
V046,103,switch,7,7,2288,2293,102,1,0.92703976,1.30000000,0.55000000,1.41155942,0.92703976,0.93372573,,,0.92703976,no_old
V046,104,reuse,8,7,2288,0,103,1,0.93372573,-1.40000000,0.95000000,1.69189243,0.93372573,0.92366810,,,0.94659359,
V046,107,switch,2,2,2296,2287,,,,,,,,0.81967335,,,,no_last_seen|no_prev|no_old
V046,111,switch,4,4,2297,2291,,,,,,,,0.58341692,,,,no_last_seen|no_prev|no_old
V046,111,switch,8,8,2298,2288,,,,,,,,0.82932217,0.60641230,17.80147466,,no_last_seen|no_prev
V046,545,switch,3,3,2288,2289,544,1,0.82794600,-5.70000000,-0.80000000,5.75586657,0.82794600,0.80309870,0.47399395,19.62810485,0.97463263,
V046,545,switch,7,7,2289,2288,544,1,0.94919789,-0.95000000,-1.20000000,1.53052279,0.94919789,0.95581840,0.47399395,19.62810485,1.04276967,
V046,546,reuse,7,3,2288,0,545,1,0.80309870,-6.75000000,-0.70000000,6.78619923,0.80309870,0.72102398,,,0.99621872,
V046,546,reuse,3,7,2289,0,545,1,0.95581840,-0.25000000,-1.10000000,1.12805142,0.95581840,0.97199682,,,1.03559017,
V046,872,switch,9,9,2299,2294,,,,,,,,0.79767101,,,,no_last_seen|no_prev|no_old
V046,883,switch,4,4,2300,2297,,,,,,,,0.53548985,,,,no_last_seen|no_prev|no_old
V046,885,switch,8,8,2301,2298,,,,,,,,0.22579865,,,,no_last_seen|no_prev|no_old
V046,1002,switch,6,6,2302,2292,,,,,,,,0.83399003,,,,no_last_seen|no_prev|no_old
V047,714,switch,4,4,2313,2312,,,,,,,,0.73666230,,,,no_last_seen|no_prev|no_old
V047,888,switch,6,6,2318,2310,,,,,,,,0.89565203,,,,no_last_seen|no_prev|no_old
V047,908,switch,8,8,2319,2308,,,,,,,,0.58416593,,,,no_last_seen|no_prev|no_old
V047,922,switch,9,9,2320,2303,,,,,,,,0.57603470,,,,no_last_seen|no_prev|no_old
V047,926,switch,7,7,2321,2306,,,,,,,,0.55343709,,,,no_last_seen|no_prev|no_old
V047,1009,switch,5,5,2322,2311,,,,,,,,0.34240095,,,,no_last_seen|no_prev|no_old
V047,1101,switch,3,3,2318,2304,1100,1,0.33007375,13.90000000,-36.45000000,39.01041528,0.33007375,0.30696289,,,0.91106750,no_old
V047,1102,switch,1,1,2325,2305,,,,,,,,0.50006653,,,,no_last_seen|no_prev|no_old
V047,1102,switch,8,8,2323,2319,,,,,,,,0.40231611,,,,no_last_seen|no_prev|no_old
V047,1102,reuse,6,3,2318,0,1101,1,0.30696289,20.65000000,-14.50000000,25.23237008,0.30696289,0.31250668,,,0.97961001,
V047,1107,switch,3,3,2331,2318,,,,,,,,0.40543020,,,,no_last_seen|no_prev|no_old
V047,1109,switch,8,8,2337,2323,,,,,,,,0.40240437,,,,no_last_seen|no_prev|no_old
V047,1112,switch,2,2,2346,2307,,,,,,,,0.54968238,,,,no_last_seen|no_prev|no_old
V047,1112,switch,6,6,2345,2318,,,,,,,,0.49232898,,,,no_last_seen|no_prev|no_old
V047,1112,switch,8,8,2344,2337,,,,,,,,0.62243052,,,,no_last_seen|no_prev|no_old
V047,1117,switch,1,1,2323,2325,1105,12,0.00000000,235.30000000,-73.75000000,246.58700797,,0.73773210,,,0.95432816,no_prev|no_old
V047,1118,switch,2,2,2325,2346,1116,2,0.23723133,42.40000000,-11.25000000,43.86710043,,0.83668304,,,1.06455311,no_prev|no_old
V047,1118,switch,8,8,2337,2344,1110,8,0.00000000,93.10000000,4.20000000,93.19468869,,0.93752375,,,0.97397153,no_prev|no_old
V047,1118,reuse,8,1,2323,0,1117,1,0.73773210,7.05000000,-1.65000000,7.24051103,0.73773210,0.85228464,,,0.98275497,
V047,1119,reuse,1,2,2325,0,1118,1,0.83668304,5.15000000,-3.05000000,5.98539890,0.83668304,,,,0.98803855,no_next
V047,1120,switch,1,1,2307,2323,1105,15,0.00000000,283.35000000,7.40000000,283.44661314,,0.89595672,0.21121994,39.13531014,0.86291778,no_prev
V047,1120,switch,2,2,2323,2325,1119,1,0.29026375,26.00000000,-12.05000000,28.65663100,0.29026375,0.80807863,,,1.13513018,no_old
V047,1121,reuse,2,1,2307,0,1120,1,0.89595672,2.75000000,-1.50000000,3.13249102,0.89595672,0.41978056,,,0.92143985,
V047,1121,reuse,1,2,2323,0,1120,1,0.80807863,4.55000000,-3.65000000,5.83309523,0.80807863,,,,1.05928302,no_next
V047,1122,switch,2,2,2307,2323,1121,1,0.41978056,23.45000000,-9.55000000,25.32005134,0.41978056,0.83191669,,,1.16952998,no_old
V047,1123,switch,1,1,2347,2307,,,,,,,,0.79192170,0.12615958,47.20415766,,no_last_seen|no_prev
V047,1123,reuse,1,2,2307,0,1122,1,0.83191669,4.90000000,-3.10000000,5.79827561,0.83191669,0.88900574,,,1.05529622,
V048,59,switch,0,0,2351,2349,58,1,0.70962403,10.60000000,0.70000000,10.62308806,0.70962403,0.72395333,0.49956682,25.48023744,0.97163089,
V048,59,switch,1,1,2349,2351,58,1,0.84430475,5.95000000,-3.60000000,6.95431521,0.84430475,0.88194188,0.49956682,25.48023744,0.99297189,
V048,60,reuse,1,0,2351,0,59,1,0.72395333,10.05000000,0.45000000,10.06006958,0.72395333,0.70648597,,,1.01054477,
V048,60,reuse,0,1,2349,0,59,1,0.88194188,3.80000000,-3.45000000,5.13249452,0.88194188,0.70710685,,,0.98331977,
V048,216,switch,0,0,2349,2351,215,1,0.83039601,-8.20000000,-1.65000000,8.36435891,0.83039601,0.71497548,0.51518456,27.85327629,1.00775442,
V048,216,switch,1,1,2351,2349,215,1,0.88200169,-4.75000000,-1.65000000,5.02841923,0.88200169,0.83200228,0.51518456,27.85327629,0.96899037,
V048,217,reuse,1,0,2349,0,216,1,0.71497548,-15.15000000,-1.65000000,15.23958661,0.71497548,0.82035260,,,0.99162610,
V048,217,reuse,0,1,2351,0,216,1,0.83200228,-6.15000000,-3.60000000,7.12618411,0.83200228,0.82483783,,,0.92407754,
V048,332,switch,7,7,2353,2350,331,1,0.85881724,5.35000000,-4.35000000,6.89528825,0.85881724,0.85852961,,,1.13126364,no_old
V048,333,reuse,2,7,2353,0,332,1,0.85852961,3.65000000,-17.30000000,17.68085122,0.85852961,0.90961088,,,1.05583042,
V048,334,switch,2,2,2350,2353,330,4,0.68876982,4.40000000,-24.15000000,24.54755589,,0.85788404,0.57625555,34.43301468,0.68876982,no_prev
V048,335,reuse,7,2,2350,0,334,1,0.85788404,-0.05000000,-9.10000000,9.10013736,0.85788404,0.93663750,,,0.85788404,
V048,349,switch,5,5,2360,2352,,,,,,,,0.71556042,,,,no_last_seen|no_prev|no_old
V048,389,switch,4,4,2361,2355,,,,,,,,0.87477967,,,,no_last_seen|no_prev|no_old
V048,402,switch,6,6,2362,2354,,,,,,,,0.31698929,,,,no_last_seen|no_prev|no_old
V048,404,switch,8,8,2363,2358,,,,,,,,0.68046775,,,,no_last_seen|no_prev|no_old
V048,554,switch,0,0,2350,2349,553,1,0.77770995,8.35000000,16.05000000,18.09212536,0.77770995,0.85281040,,,1.13116694,no_old
V048,555,reuse,2,0,2350,0,554,1,0.85281040,9.40000000,1.40000000,9.50368350,0.85281040,0.90757488,,,1.02435352,
V048,578,switch,2,2,2349,2350,553,25,0.08130531,92.70000000,-96.40000000,133.73948557,,,0.49917553,33.37281828,0.61894148,no_prev|no_next
V048,581,reuse,0,2,2349,0,578,3,0.80594184,5.10000000,7.45000000,9.02842733,,0.90406313,,,1.22116274,no_prev
V049,52,switch,4,4,2374,2369,,,,,,,,0.88479767,,,,no_last_seen|no_prev|no_old
V049,54,switch,9,9,2375,2373,,,,,,,,0.92534718,,,,no_last_seen|no_prev|no_old
V049,115,switch,1,1,2372,2367,114,1,0.78014973,5.35000000,9.85000000,11.20914805,0.78014973,0.63635315,0.39568208,33.48089007,0.95221456,
V049,115,switch,8,8,2367,2372,114,1,0.55539971,10.05000000,13.10000000,16.51098119,0.55539971,0.39620661,0.39568208,33.48089007,0.87467880,
V049,116,reuse,8,1,2372,0,115,1,0.63635315,11.85000000,13.20000000,17.73872882,0.63635315,0.72736915,,,0.95763667,
V049,116,reuse,1,8,2367,0,115,1,0.39620661,14.75000000,20.80000000,25.49906861,0.39620661,0.58634953,,,0.91982676,
V049,236,switch,8,8,2377,2367,,,,,,,,0.66138695,,,,no_last_seen|no_prev|no_old
V049,237,switch,7,7,2377,2371,236,1,0.66138695,11.90000000,4.70000000,12.79453008,0.66138695,0.95218044,,,1.36351235,no_old
V049,238,switch,8,8,2371,2367,236,2,0.37415919,-42.65000000,-20.40000000,47.27771674,,0.70422257,,,0.74784997,no_prev|no_old
V049,239,reuse,7,8,2371,0,238,1,0.70422257,-14.85000000,-5.75000000,15.92435242,0.70422257,0.77638244,,,0.97429836,
V049,288,switch,0,0,2379,2370,,,,,,,,0.72653180,,,,no_last_seen|no_prev|no_old
V049,288,switch,3,3,2380,2364,,,,,,,,0.77517798,,,,no_last_seen|no_prev|no_old
V049,304,switch,5,5,2381,2366,,,,,,,,0.93494664,,,,no_last_seen|no_prev|no_old
V049,445,switch,1,1,2377,2372,444,1,0.84924911,-5.25000000,-2.45000000,5.79353088,0.84924911,0.96576617,0.38828777,34.63249919,0.97362159,
V049,445,switch,7,7,2372,2377,444,1,0.80782052,8.45000000,-0.80000000,8.48778534,0.80782052,0.81621088,0.38828777,34.63249919,1.03638178,
V049,446,reuse,7,1,2377,0,445,1,0.96576617,-1.10000000,-0.40000000,1.17046999,0.96576617,0.91218858,,,1.02860548,
V049,446,reuse,1,7,2372,0,445,1,0.81621088,7.40000000,-2.35000000,7.76418057,0.81621088,0.82413423,,,0.99589773,
V049,584,switch,2,2,2372,2368,583,1,0.74812096,8.30000000,-1.45000000,8.42570472,0.74812096,0.82579367,0.41197093,24.46681426,0.97708920,
V049,584,switch,7,7,2368,2372,583,1,0.89736630,-1.85000000,0.65000000,1.96086716,0.89736630,0.91543555,0.41197093,24.46681426,0.89736630,
V049,585,reuse,7,2,2372,0,584,1,0.82579367,5.45000000,-0.80000000,5.50840267,0.82579367,0.80331923,,,0.97899133,
V049,585,reuse,2,7,2368,0,584,1,0.91543555,-1.00000000,0.10000000,1.00498756,0.91543555,0.94660290,,,0.91543555,
V049,706,switch,0,0,2382,2379,,,,,,,,0.64943015,,,,no_last_seen|no_prev|no_old
V050,462,switch,2,2,2390,2384,461,1,0.95041532,-0.10000000,-0.65000000,0.65764732,0.95041532,0.96107840,0.46396283,31.13265970,0.95041532,
V050,462,switch,8,8,2384,2390,461,1,0.97089814,0.85000000,0.05000000,0.85146932,0.97089814,0.98384771,0.46396283,31.13265970,1.00387368,
V050,463,reuse,8,2,2390,0,462,1,0.96107840,0.20000000,-0.30000000,0.36055513,0.96107840,0.96466082,,,0.96232408,
V050,463,reuse,2,8,2384,0,462,1,0.98384771,-0.10000000,-0.40000000,0.41231056,0.98384771,0.95804837,,,1.01111111,
V050,574,switch,2,2,2384,2390,573,1,0.95024071,1.15000000,-1.40000000,1.81176709,0.95024071,0.98238115,0.40518792,28.99836202,1.00288839,
V050,574,switch,8,8,2390,2384,573,1,0.84694893,5.30000000,-0.85000000,5.36772764,0.84694893,0.91696879,0.40518792,28.99836202,1.00401213,
V050,575,reuse,8,2,2384,0,574,1,0.98238115,-0.20000000,-0.95000000,0.97082439,0.98238115,0.97937893,,,1.00779973,
V050,575,reuse,2,8,2390,0,574,1,0.91696879,2.45000000,1.70000000,2.98202951,0.91696879,0.96088822,,,1.04635107,
V050,875,switch,2,2,2393,2384,,,,,,,,0.92443268,,,,no_last_seen|no_prev|no_old
V051,387,switch,0,0,2404,2398,,,,,,,,0.86836199,,,,no_last_seen|no_prev|no_old
V051,389,switch,2,2,2398,2396,376,13,0.22929324,49.80000000,18.15000000,53.00436303,,0.92956433,,,1.25603963,no_prev|no_old
V051,390,reuse,0,2,2398,0,389,1,0.92956433,-1.40000000,5.15000000,5.33689985,0.92956433,0.94046788,,,1.05679428,
V051,404,switch,2,2,2402,2398,403,1,0.85521605,-7.25000000,-3.20000000,7.92480284,0.85521605,0.81598546,0.38313632,47.71944048,1.04021278,
V051,404,switch,7,7,2398,2402,403,1,0.89861911,1.30000000,-8.80000000,8.89550448,0.89861911,0.89149218,0.38313632,47.71944048,0.97383720,
V051,405,reuse,7,2,2402,0,404,1,0.81598546,-8.95000000,-5.90000000,10.71972481,0.81598546,0.82106524,,,1.02042629,
V051,405,reuse,2,7,2398,0,404,1,0.89149218,-2.60000000,-6.40000000,6.90796642,0.89149218,0.94085424,,,0.97941983,
V051,459,switch,1,1,2405,2401,,,,,,,,0.93860929,,,,no_last_seen|no_prev|no_old
V051,465,switch,5,5,2406,2403,,,,,,,,0.87872881,,,,no_last_seen|no_prev|no_old
V051,475,switch,8,8,2407,2394,,,,,,,,0.82031394,,,,no_last_seen|no_prev|no_old
V051,492,switch,9,9,2408,2397,491,1,0.49206848,8.30000000,-11.90000000,14.50861813,0.49206848,0.54576827,,,0.86503067,no_old
V051,712,switch,0,0,2399,2404,711,1,0.74370775,7.80000000,5.65000000,9.63132909,0.74370775,0.73837319,,,0.95037079,no_old
V051,713,reuse,3,0,2399,0,712,1,0.73837319,6.85000000,9.20000000,11.47006975,0.73837319,0.74589069,,,1.05741088,
V051,714,switch,5,5,2400,2406,713,1,0.90617100,-1.15000000,5.50000000,5.61894118,0.90617100,0.86105357,0.47263592,37.48499700,1.00189718,
V051,714,switch,6,6,2406,2400,713,1,0.69824867,-8.30000000,18.80000000,20.55066909,0.69824867,0.77341135,0.47263592,37.48499700,1.08953560,
V051,715,reuse,6,5,2400,0,714,1,0.86105357,-2.95000000,5.70000000,6.41813836,0.86105357,0.87748995,,,1.02567207,
V051,715,reuse,5,6,2406,0,714,1,0.77341135,-5.85000000,14.55000000,15.68199605,0.77341135,0.81723720,,,1.11296970,
V052,16,switch,2,2,2409,2413,15,1,0.71120452,-0.15000000,20.00000000,20.00056249,0.71120452,0.35822159,,,0.98533514,no_old
V052,16,switch,4,4,2411,2412,15,1,0.47357670,-12.90000000,-9.85000000,16.23060381,0.47357670,0.31618935,0.15499152,30.95884365,1.10475625,
V052,16,switch,5,5,2412,2410,15,1,0.35042516,-19.30000000,3.80000000,19.67053634,0.35042516,0.26607767,,,1.06687636,no_old
V052,16,switch,7,7,2415,2416,15,1,0.47179480,-13.35000000,24.20000000,27.63806252,0.47179480,0.40686737,,,1.13095824,no_old
V052,17,switch,6,6,2420,2415,,,,,,,,0.43496420,0.09828625,72.36010641,,no_last_seen|no_prev
V052,17,switch,8,8,2418,2417,,,,,,,,0.33854833,,,,no_last_seen|no_prev|no_old
V052,17,reuse,0,2,2409,0,16,1,0.35822159,-16.45000000,7.50000000,18.07906248,0.35822159,0.21264183,,,0.98677249,
V052,17,reuse,3,4,2411,0,16,1,0.31618935,-21.55000000,-5.00000000,22.12244336,0.31618935,0.65421088,,,1.00770130,
V052,17,reuse,4,5,2412,0,16,1,0.26607767,-24.30000000,0.40000000,24.30329196,0.26607767,,,,1.00396040,no_next
V052,17,reuse,6,7,2415,0,16,1,0.40686737,-23.80000000,7.85000000,25.06117515,0.40686737,0.37227968,,,1.01079558,
V052,18,switch,4,4,2423,2411,,,,,,,,0.84432794,0.22980119,26.05307084,,no_last_seen|no_prev
V052,18,switch,5,5,2411,2412,17,1,0.65421088,-7.55000000,6.30000000,9.83323446,0.65421088,,,,1.09726095,no_next|no_old
V052,19,switch,4,4,2426,2411,,,,,,,,0.83953238,,,,no_last_seen|no_prev|no_old
V052,19,switch,5,5,2423,2412,18,1,0.84432794,1.15000000,7.35000000,7.43942202,0.84432794,,,,1.14668524,no_next|no_old
V052,20,switch,4,4,2428,2411,,,,,,,,0.37052343,,,,no_last_seen|no_prev|no_old
V052,20,switch,5,5,2426,2412,19,1,0.83953238,0.90000000,7.35000000,7.40489703,0.83953238,,,,1.16092764,no_next|no_old
V052,20,switch,9,9,2417,2425,15,5,0.30835500,-26.80000000,10.60000000,28.82013185,,0.42212975,,,1.17054715,no_prev|no_old
V052,21,switch,2,2,2429,2409,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V052,21,switch,5,5,2428,2412,20,1,0.37052343,-18.45000000,7.55000000,19.93501944,0.37052343,0.30109774,,,1.14622992,no_old
V052,21,switch,6,6,2410,2420,15,6,0.00000000,-73.10000000,-37.80000000,82.29489656,,0.19314169,,,0.65208867,no_prev|no_old
V052,21,reuse,8,10,2417,0,20,1,0.42212975,9.10000000,35.00000000,36.16365579,0.42212975,0.54702376,,,1.24599659,
V052,22,switch,1,1,2437,2414,,,,,,,,0.45442297,,,,no_last_seen|no_prev|no_old
V052,22,switch,4,4,2435,2411,,,,,,,,0.82379745,,,,no_last_seen|no_prev|no_old
V052,22,switch,9,9,2433,2425,,,,,,,,0.39315137,,,,no_last_seen|no_prev|no_old
V052,22,reuse,5,6,2410,0,21,1,0.19314169,-23.50000000,-4.50000000,23.92697223,0.19314169,,,,0.99887246,no_next
V052,23,switch,4,4,2440,2411,,,,,,,,0.82954362,,,,no_last_seen|no_prev|no_old
V052,23,switch,5,5,2435,2428,22,1,0.82379745,0.85000000,8.15000000,8.19420527,0.82379745,,,,1.17980579,no_next|no_old
V052,23,switch,6,6,2423,2410,19,4,0.51200063,1.70000000,-34.40000000,34.44198020,,,,,0.69098052,no_prev|no_next|no_old
V052,24,switch,4,4,2443,2411,,,,,,,,0.83840280,,,,no_last_seen|no_prev|no_old
V052,24,switch,5,5,2440,2428,23,1,0.82954362,1.55000000,8.25000000,8.39434333,0.82954362,,,,1.16195286,no_next|no_old
V052,24,switch,6,6,2426,2410,20,4,0.50870892,0.85000000,-34.65000000,34.66042412,,,,,0.68759795,no_prev|no_next|no_old
V052,25,switch,4,4,2446,2411,,,,,,,,0.54973051,,,,no_last_seen|no_prev|no_old
V052,25,switch,5,5,2443,2428,24,1,0.83840280,1.55000000,7.20000000,7.36495078,0.83840280,,,,1.16877096,no_next|no_old
V052,25,switch,6,6,2412,2410,17,8,0.00000000,-108.55000000,-39.35000000,115.46222326,,,,,0.68853198,no_prev|no_next|no_old
V052,26,switch,4,4,2449,2411,,,,,,,,0.82617891,0.00000000,135.32202334,,no_last_seen|no_prev
V052,26,switch,5,5,2446,2428,25,1,0.54973051,-11.90000000,8.35000000,14.53727966,0.54973051,,,,1.15799176,no_next|no_old
V052,26,switch,6,6,2411,2410,18,8,0.00000000,-113.85000000,-35.80000000,119.34597815,,0.34420091,,,0.67362866,no_prev|no_old
V052,27,switch,0,0,2451,2409,,,,,,,,0.38918841,,,,no_last_seen|no_prev|no_old
V052,27,switch,2,2,2450,2409,,,,,,,,0.47468128,,,,no_last_seen|no_prev|no_old
V052,27,switch,4,4,2452,2411,,,,,,,,0.77780018,0.00000000,138.18759894,,no_last_seen|no_prev
V052,27,switch,5,5,2449,2428,26,1,0.82617891,-0.25000000,8.35000000,8.35374168,0.82617891,,,,1.16853420,no_next|no_old
V052,27,reuse,4,6,2411,0,26,1,0.34420091,-18.45000000,-2.35000000,18.59905912,0.34420091,0.37317353,,,1.01393474,
V052,28,switch,3,3,2453,2411,,,,,,,,0.57440123,0.00000000,163.72318101,,no_last_seen|no_prev
V052,28,switch,5,5,2452,2428,27,1,0.77780018,3.00000000,8.85000000,9.34465088,0.77780018,0.58624928,,,1.16774841,no_old
V052,29,switch,4,4,2453,2411,28,1,0.57440123,2.25000000,-30.95000000,31.03167736,0.57440123,0.52578463,0.00000000,135.37231068,1.00977271,
V052,30,switch,3,3,2455,2411,,,,,,,,0.74893547,0.00000000,158.05647725,,no_last_seen|no_prev
V052,31,switch,3,3,2413,2411,15,16,0.00000000,-202.65000000,59.90000000,211.31737387,,0.45957093,0.00000000,163.71010965,1.20149634,no_prev
V052,31,switch,5,5,2455,2452,30,1,0.74893547,1.05000000,-14.15000000,14.18890412,0.74893547,0.60480838,,,1.21608421,no_old
V052,32,switch,4,4,2429,2453,21,11,0.30650559,17.05000000,15.55000000,23.07606986,,0.70551660,,,1.18023366,no_prev|no_old
V052,32,reuse,2,3,2413,0,31,1,0.45957093,-12.90000000,1.90000000,13.03917175,0.45957093,0.49002727,,,0.98623188,
V052,44,switch,3,3,2428,2413,22,22,0.00000000,-313.85000000,35.60000000,315.86260067,,0.81573550,,,0.87228503,no_prev|no_old
V052,45,reuse,5,3,2428,0,44,1,0.81573550,-4.05000000,0.45000000,4.07492331,0.81573550,0.91595897,,,0.97288161,
V052,48,switch,3,3,2452,2428,30,18,0.00000000,-139.75000000,33.10000000,143.61640749,,0.89574772,,,0.83250733,no_prev|no_old
V052,49,reuse,5,3,2452,0,48,1,0.89574772,-2.25000000,0.45000000,2.29455878,0.89574772,0.93733306,,,0.97736885,
V052,92,switch,1,1,2457,2437,,,,,,,,0.81614201,,,,no_last_seen|no_prev|no_old
V052,111,switch,0,0,2458,2451,,,,,,,,0.80917896,,,,no_last_seen|no_prev|no_old
V052,120,switch,5,5,2459,2455,,,,,,,,0.67412522,,,,no_last_seen|no_prev|no_old
V052,128,switch,4,4,2459,2429,127,1,0.39057929,21.00000000,1.45000000,21.05000000,0.39057929,0.43426315,0.42732991,22.72366608,0.84371378,
V052,128,switch,5,5,2429,2459,127,1,0.59269226,15.10000000,6.95000000,16.62265021,0.59269226,0.55095591,0.42732991,22.72366608,1.02979061,
V052,129,reuse,5,4,2459,0,128,1,0.43426315,16.80000000,5.25000000,17.60120734,0.43426315,0.43282723,,,0.86119346,
V052,129,reuse,4,5,2429,0,128,1,0.55095591,15.15000000,12.85000000,19.86567391,0.55095591,0.59668548,,,0.97542450,
V052,131,switch,5,5,2459,2429,130,1,0.45010694,14.95000000,10.00000000,17.98617525,0.45010694,0.45657788,,,0.98521126,no_old
V052,132,reuse,4,5,2459,0,131,1,0.45657788,15.75000000,6.00000000,16.85415379,0.45657788,0.47872564,,,0.94057225,
V052,135,reuse,5,4,2459,0,134,1,0.59937464,11.90000000,0.35000000,11.90514595,0.59937464,0.64299101,,,0.98131673,
V052,136,reuse,4,5,2459,0,135,1,0.64299101,9.60000000,1.55000000,9.72432517,0.64299101,0.81323446,,,0.92606333,
V052,137,switch,5,5,2461,2459,,,,,,,,0.72415769,0.77999150,7.77190453,,no_last_seen|no_prev
V052,137,reuse,5,4,2459,0,136,1,0.81323446,4.40000000,-0.20000000,4.40454311,0.81323446,0.58050368,,,0.97088619,
V052,142,switch,4,4,2461,2459,141,1,0.92419641,0.60000000,-2.10000000,2.18403297,0.92419641,0.80963656,,,1.08202108,no_old
V052,142,switch,5,5,2429,2461,141,1,0.96585638,-0.35000000,0.00000000,0.35000000,0.96585638,0.91713775,0.49286195,17.87805918,0.96585638,
V052,143,reuse,5,4,2461,0,142,1,0.80963656,-4.00000000,-2.60000000,4.77074418,0.80963656,0.84202968,,,0.96910045,
V052,145,switch,5,5,2460,2429,133,12,0.53674955,8.40000000,9.95000000,13.02161664,,0.65182094,,,0.93748604,no_prev|no_old
V052,236,switch,7,7,2411,2415,235,1,0.68869265,-4.85000000,-13.70000000,14.53315176,0.68869265,0.85087908,,,1.05839690,no_old
V052,237,switch,6,6,2463,2411,,,,,,,,0.57957457,0.06007449,46.90612966,,no_last_seen|no_prev
V052,237,reuse,6,7,2411,0,236,1,0.85087908,3.60000000,-2.15000000,4.19314917,0.85087908,0.73658695,,,1.01567164,
V052,241,switch,5,5,2415,2460,235,6,0.68821106,-6.35000000,12.50000000,14.02043152,,0.76309351,,,0.88445182,no_prev|no_old
V052,242,reuse,7,5,2415,0,241,1,0.76309351,5.75000000,5.60000000,8.02636281,0.76309351,0.80102772,,,0.99019333,
V052,252,switch,4,4,2465,2461,,,,,,,,0.77732975,0.00000000,90.47087929,,no_last_seen|no_prev
V052,252,switch,7,7,2461,2411,245,7,0.00000000,51.65000000,13.85000000,53.47471365,,0.96130470,,,1.15340523,no_prev|no_old
V052,253,reuse,4,7,2461,0,252,1,0.96130470,0.65000000,0.75000000,0.99247166,0.96130470,0.92249772,,,0.99331761,
V052,283,switch,6,6,2466,2463,,,,,,,,0.82906416,,,,no_last_seen|no_prev|no_old
V052,286,switch,6,6,2418,2466,285,1,0.75437080,8.00000000,-2.95000000,8.52657610,0.75437080,0.80053832,0.35851001,29.34246070,0.90422611,
V052,286,switch,8,8,2466,2418,285,1,0.71524023,8.55000000,-3.50000000,9.23864168,0.71524023,0.88665764,0.35851001,29.34246070,0.93111552,
