seq,frame,type,gt_id_old,gt_id_new,track_id,note
V012,319,reuse,29,7,693,tracker 693 matched gt 29 (last frame 304) now gt 7
V012,360,switch,11,11,703,tracker 702 -> 703 on gt 11
V012,361,reuse,29,11,703,tracker 703 matched gt 29 (last frame 331) now gt 11
V012,366,switch,29,29,710,tracker 703 -> 710 on gt 29
V012,401,switch,29,29,701,tracker 703 -> 701 on gt 29
V012,402,reuse,1,29,701,tracker 701 matched gt 1 (last frame 400) now gt 29
V012,419,switch,1,1,693,tracker 701 -> 693 on gt 1
V012,420,reuse,7,1,693,tracker 693 matched gt 7 (last frame 398) now gt 1
V012,440,reuse,10,14,699,tracker 699 matched gt 10 (last frame 428) now gt 14
V012,446,switch,12,12,701,tracker 700 -> 701 on gt 12
V012,447,reuse,29,12,701,tracker 701 matched gt 29 (last frame 440) now gt 12
V012,448,reuse,12,15,700,tracker 700 matched gt 12 (last frame 445) now gt 15
V012,454,switch,12,12,700,tracker 701 -> 700 on gt 12
V012,454,switch,15,15,701,tracker 700 -> 701 on gt 15
V012,455,reuse,15,12,700,tracker 700 matched gt 15 (last frame 453) now gt 12
V012,455,reuse,12,15,701,tracker 701 matched gt 12 (last frame 452) now gt 15
V012,460,switch,11,11,695,tracker 703 -> 695 on gt 11
V012,461,reuse,13,11,695,tracker 695 matched gt 13 (last frame 459) now gt 11
V012,464,switch,13,13,714,tracker 695 -> 714 on gt 13
V012,465,switch,11,11,703,tracker 695 -> 703 on gt 11
V012,491,switch,13,13,693,tracker 714 -> 693 on gt 13
V012,492,reuse,1,13,693,tracker 693 matched gt 1 (last frame 490) now gt 13
V012,498,switch,14,14,712,tracker 699 -> 712 on gt 14
V012,498,switch,17,17,699,tracker 712 -> 699 on gt 17
V012,499,reuse,17,14,712,tracker 712 matched gt 17 (last frame 497) now gt 14
V012,499,reuse,14,17,699,tracker 699 matched gt 14 (last frame 493) now gt 17
V012,502,switch,15,15,699,tracker 701 -> 699 on gt 15
V012,503,reuse,17,15,699,tracker 699 matched gt 17 (last frame 501) now gt 15
V012,504,switch,17,17,701,tracker 699 -> 701 on gt 17
V012,505,reuse,15,17,701,tracker 701 matched gt 15 (last frame 499) now gt 17
V012,512,reuse,13,24,693,tracker 693 matched gt 13 (last frame 509) now gt 24
V013,343,reuse,31,59,735,tracker 735 matched gt 31 (last frame 342) now gt 59
V013,345,switch,31,31,737,tracker 735 -> 737 on gt 31
V013,346,reuse,32,31,737,tracker 737 matched gt 32 (last frame 344) now gt 31
V013,355,switch,23,23,737,tracker 729 -> 737 on gt 23
V013,355,switch,32,32,729,tracker 737 -> 729 on gt 32
V013,356,reuse,31,23,737,tracker 737 matched gt 31 (last frame 354) now gt 23
V013,356,reuse,23,32,729,tracker 729 matched gt 23 (last frame 354) now gt 32
V013,358,switch,56,56,738,tracker 733 -> 738 on gt 56
V013,363,reuse,23,31,737,tracker 737 matched gt 23 (last frame 359) now gt 31
V013,379,switch,23,23,740,tracker 737 -> 740 on gt 23
V013,380,switch,34,34,741,tracker 731 -> 741 on gt 34
V013,390,switch,31,31,729,tracker 737 -> 729 on gt 31
V013,391,reuse,32,31,729,tracker 729 matched gt 32 (last frame 383) now gt 31
V013,398,switch,32,32,737,tracker 729 -> 737 on gt 32
V013,399,reuse,31,32,737,tracker 737 matched gt 31 (last frame 389) now gt 32
V013,403,reuse,57,71,739,tracker 739 matched gt 57 (last frame 402) now gt 71
V013,423,switch,31,31,745,tracker 729 -> 745 on gt 31
V013,430,switch,57,57,747,tracker 739 -> 747 on gt 57
V013,434,switch,71,71,738,tracker 739 -> 738 on gt 71
V013,435,reuse,56,71,738,tracker 738 matched gt 56 (last frame 433) now gt 71
V013,447,switch,56,56,735,tracker 738 -> 735 on gt 56
V013,448,reuse,59,56,735,tracker 735 matched gt 59 (last frame 446) now gt 56
V013,458,switch,59,59,749,tracker 735 -> 749 on gt 59
V013,471,switch,57,57,750,tracker 747 -> 750 on gt 57
V013,533,switch,48,48,751,tracker 752 -> 751 on gt 48
V013,534,reuse,46,48,751,tracker 751 matched gt 46 (last frame 528) now gt 48
V013,542,switch,46,46,753,tracker 751 -> 753 on gt 46
V013,543,reuse,47,46,753,tracker 753 matched gt 47 (last frame 541) now gt 46
V013,554,reuse,59,73,749,tracker 749 matched gt 59 (last frame 530) now gt 73
V013,561,switch,47,47,759,tracker 753 -> 759 on gt 47
V013,562,switch,68,68,754,tracker 755 -> 754 on gt 68
V013,563,switch,67,67,755,tracker 756 -> 755 on gt 67
V013,563,switch,72,72,749,tracker 754 -> 749 on gt 72
V013,564,reuse,68,67,755,tracker 755 matched gt 68 (last frame 559) now gt 67
V013,564,reuse,72,68,754,tracker 754 matched gt 72 (last frame 561) now gt 68
V013,564,reuse,73,72,749,tracker 749 matched gt 73 (last frame 561) now gt 72
V013,567,switch,66,66,756,tracker 758 -> 756 on gt 66
V013,567,switch,67,67,754,tracker 755 -> 754 on gt 67
V013,568,reuse,67,66,756,tracker 756 matched gt 67 (last frame 561) now gt 66
V013,568,reuse,68,67,754,tracker 754 matched gt 68 (last frame 565) now gt 67
V013,569,switch,66,66,755,tracker 756 -> 755 on gt 66
V013,569,switch,68,68,760,tracker 754 -> 760 on gt 68
V013,570,reuse,67,66,755,tracker 755 matched gt 67 (last frame 566) now gt 66
V013,571,switch,73,73,761,tracker 749 -> 761 on gt 73
V013,584,reuse,71,69,738,tracker 738 matched gt 71 (last frame 561) now gt 69
V013,617,switch,66,66,754,tracker 755 -> 754 on gt 66
V013,618,reuse,67,66,754,tracker 754 matched gt 67 (last frame 616) now gt 66
V013,654,switch,50,50,742,tracker 744 -> 742 on gt 50
V014,343,reuse,31,59,779,tracker 779 matched gt 31 (last frame 342) now gt 59
V014,345,switch,31,31,781,tracker 779 -> 781 on gt 31
V014,346,reuse,32,31,781,tracker 781 matched gt 32 (last frame 344) now gt 31
V014,355,switch,23,23,781,tracker 773 -> 781 on gt 23
V014,355,switch,32,32,773,tracker 781 -> 773 on gt 32
V014,356,reuse,31,23,781,tracker 781 matched gt 31 (last frame 354) now gt 23
V014,356,reuse,23,32,773,tracker 773 matched gt 23 (last frame 354) now gt 32
V014,358,switch,56,56,782,tracker 777 -> 782 on gt 56
V014,363,reuse,23,31,781,tracker 781 matched gt 23 (last frame 359) now gt 31
V014,379,switch,23,23,784,tracker 781 -> 784 on gt 23
V014,380,switch,34,34,785,tracker 775 -> 785 on gt 34
V014,390,switch,31,31,773,tracker 781 -> 773 on gt 31
V014,391,reuse,32,31,773,tracker 773 matched gt 32 (last frame 383) now gt 31
V014,398,switch,32,32,781,tracker 773 -> 781 on gt 32
V014,399,reuse,31,32,781,tracker 781 matched gt 31 (last frame 389) now gt 32
V014,403,reuse,57,71,783,tracker 783 matched gt 57 (last frame 402) now gt 71
V014,423,switch,31,31,789,tracker 773 -> 789 on gt 31
V014,430,switch,57,57,791,tracker 783 -> 791 on gt 57
V014,434,switch,71,71,782,tracker 783 -> 782 on gt 71
V014,435,reuse,56,71,782,tracker 782 matched gt 56 (last frame 433) now gt 71
V014,447,switch,56,56,779,tracker 782 -> 779 on gt 56
V014,448,reuse,59,56,779,tracker 779 matched gt 59 (last frame 446) now gt 56
V014,458,switch,59,59,793,tracker 779 -> 793 on gt 59
V014,471,switch,57,57,794,tracker 791 -> 794 on gt 57
V014,533,switch,48,48,795,tracker 796 -> 795 on gt 48
V014,534,reuse,46,48,795,tracker 795 matched gt 46 (last frame 528) now gt 48
V014,542,switch,46,46,797,tracker 795 -> 797 on gt 46
V014,543,reuse,47,46,797,tracker 797 matched gt 47 (last frame 541) now gt 46
V014,554,reuse,59,73,793,tracker 793 matched gt 59 (last frame 530) now gt 73
V014,561,switch,47,47,803,tracker 797 -> 803 on gt 47
V014,562,switch,68,68,798,tracker 799 -> 798 on gt 68
V014,563,switch,67,67,799,tracker 800 -> 799 on gt 67
V014,563,switch,72,72,793,tracker 798 -> 793 on gt 72
V014,564,reuse,68,67,799,tracker 799 matched gt 68 (last frame 559) now gt 67
V014,564,reuse,72,68,798,tracker 798 matched gt 72 (last frame 561) now gt 68
V014,564,reuse,73,72,793,tracker 793 matched gt 73 (last frame 561) now gt 72
V014,567,switch,66,66,800,tracker 802 -> 800 on gt 66
V014,567,switch,67,67,798,tracker 799 -> 798 on gt 67
V014,568,reuse,67,66,800,tracker 800 matched gt 67 (last frame 561) now gt 66
V014,568,reuse,68,67,798,tracker 798 matched gt 68 (last frame 565) now gt 67
V014,569,switch,66,66,799,tracker 800 -> 799 on gt 66
V014,569,switch,68,68,804,tracker 798 -> 804 on gt 68
V014,570,reuse,67,66,799,tracker 799 matched gt 67 (last frame 566) now gt 66
V014,571,switch,73,73,805,tracker 793 -> 805 on gt 73
V014,584,reuse,71,69,782,tracker 782 matched gt 71 (last frame 561) now gt 69
V014,617,switch,66,66,798,tracker 799 -> 798 on gt 66
V014,618,reuse,67,66,798,tracker 798 matched gt 67 (last frame 616) now gt 66
V014,654,switch,50,50,786,tracker 788 -> 786 on gt 50
V015,343,reuse,31,59,823,tracker 823 matched gt 31 (last frame 342) now gt 59
V015,345,switch,31,31,825,tracker 823 -> 825 on gt 31
V015,346,reuse,32,31,825,tracker 825 matched gt 32 (last frame 344) now gt 31
V015,355,switch,23,23,825,tracker 817 -> 825 on gt 23
V015,355,switch,32,32,817,tracker 825 -> 817 on gt 32
V015,356,reuse,31,23,825,tracker 825 matched gt 31 (last frame 354) now gt 23
V015,356,reuse,23,32,817,tracker 817 matched gt 23 (last frame 354) now gt 32
V015,358,switch,56,56,826,tracker 821 -> 826 on gt 56
V015,363,reuse,23,31,825,tracker 825 matched gt 23 (last frame 359) now gt 31
V015,379,switch,23,23,828,tracker 825 -> 828 on gt 23
V015,380,switch,34,34,829,tracker 819 -> 829 on gt 34
V015,390,switch,31,31,817,tracker 825 -> 817 on gt 31
V015,391,reuse,32,31,817,tracker 817 matched gt 32 (last frame 383) now gt 31
V015,398,switch,32,32,825,tracker 817 -> 825 on gt 32
V015,399,reuse,31,32,825,tracker 825 matched gt 31 (last frame 389) now gt 32
V015,403,reuse,57,71,827,tracker 827 matched gt 57 (last frame 402) now gt 71
V015,423,switch,31,31,833,tracker 817 -> 833 on gt 31
V015,430,switch,57,57,835,tracker 827 -> 835 on gt 57
V015,434,switch,71,71,826,tracker 827 -> 826 on gt 71
V015,435,reuse,56,71,826,tracker 826 matched gt 56 (last frame 433) now gt 71
V015,447,switch,56,56,823,tracker 826 -> 823 on gt 56
V015,448,reuse,59,56,823,tracker 823 matched gt 59 (last frame 446) now gt 56
V015,458,switch,59,59,837,tracker 823 -> 837 on gt 59
V015,471,switch,57,57,838,tracker 835 -> 838 on gt 57
V015,533,switch,48,48,839,tracker 840 -> 839 on gt 48
V015,534,reuse,46,48,839,tracker 839 matched gt 46 (last frame 528) now gt 48
V015,542,switch,46,46,841,tracker 839 -> 841 on gt 46
V015,543,reuse,47,46,841,tracker 841 matched gt 47 (last frame 541) now gt 46
V015,554,reuse,59,73,837,tracker 837 matched gt 59 (last frame 530) now gt 73
V015,561,switch,47,47,847,tracker 841 -> 847 on gt 47
V015,562,switch,68,68,842,tracker 843 -> 842 on gt 68
V015,563,switch,67,67,843,tracker 844 -> 843 on gt 67
V015,563,switch,72,72,837,tracker 842 -> 837 on gt 72
V015,564,reuse,68,67,843,tracker 843 matched gt 68 (last frame 559) now gt 67
V015,564,reuse,72,68,842,tracker 842 matched gt 72 (last frame 561) now gt 68
V015,564,reuse,73,72,837,tracker 837 matched gt 73 (last frame 561) now gt 72
V015,567,switch,66,66,844,tracker 846 -> 844 on gt 66
V015,567,switch,67,67,842,tracker 843 -> 842 on gt 67
V015,568,reuse,67,66,844,tracker 844 matched gt 67 (last frame 561) now gt 66
V015,568,reuse,68,67,842,tracker 842 matched gt 68 (last frame 565) now gt 67
V015,569,switch,66,66,843,tracker 844 -> 843 on gt 66
V015,569,switch,68,68,848,tracker 842 -> 848 on gt 68
V015,570,reuse,67,66,843,tracker 843 matched gt 67 (last frame 566) now gt 66
V015,571,switch,73,73,849,tracker 837 -> 849 on gt 73
V015,584,reuse,71,69,826,tracker 826 matched gt 71 (last frame 561) now gt 69
V015,617,switch,66,66,842,tracker 843 -> 842 on gt 66
V015,618,reuse,67,66,842,tracker 842 matched gt 67 (last frame 616) now gt 66
V015,654,switch,50,50,830,tracker 832 -> 830 on gt 50
V016,512,switch,32,32,860,tracker 856 -> 860 on gt 32
V016,513,reuse,46,32,860,tracker 860 matched gt 46 (last frame 505) now gt 32
V016,564,switch,39,39,861,tracker 854 -> 861 on gt 39
V016,564,switch,41,41,854,tracker 861 -> 854 on gt 41
V016,565,reuse,41,39,861,tracker 861 matched gt 41 (last frame 561) now gt 39
V016,565,reuse,39,41,854,tracker 854 matched gt 39 (last frame 563) now gt 41
V016,575,switch,42,42,863,tracker 862 -> 863 on gt 42
V016,726,switch,34,34,867,tracker 869 -> 867 on gt 34
V016,727,reuse,33,34,867,tracker 867 matched gt 33 (last frame 725) now gt 34
V016,730,switch,34,34,869,tracker 867 -> 869 on gt 34
V016,730,reuse,34,33,867,tracker 867 matched gt 34 (last frame 729) now gt 33
V016,731,switch,34,34,867,tracker 867 -> 867 on gt 34
V016,734,switch,34,34,869,tracker 867 -> 869 on gt 34
V016,738,switch,43,43,873,tracker 871 -> 873 on gt 43
V016,771,switch,33,33,869,tracker 867 -> 869 on gt 33
V016,772,reuse,34,33,869,tracker 869 matched gt 34 (last frame 759) now gt 33
V016,774,switch,34,34,867,tracker 869 -> 867 on gt 34
V016,775,reuse,33,34,867,tracker 867 matched gt 33 (last frame 770) now gt 34
V016,840,reuse,67,68,880,tracker 880 matched gt 67 (last frame 839) now gt 68
V016,844,switch,67,67,881,tracker 880 -> 881 on gt 67
V016,869,reuse,86,71,884,tracker 884 matched gt 86 (last frame 854) now gt 71
V016,877,switch,70,70,884,tracker 883 -> 884 on gt 70
V016,878,switch,71,71,883,tracker 884 -> 883 on gt 71
V016,878,reuse,71,70,884,tracker 884 matched gt 71 (last frame 876) now gt 70
V016,879,reuse,70,71,883,tracker 883 matched gt 70 (last frame 871) now gt 71
V016,891,switch,72,72,883,tracker 889 -> 883 on gt 72
V016,892,switch,71,71,891,tracker 883 -> 891 on gt 71
V016,892,reuse,71,72,883,tracker 883 matched gt 71 (last frame 890) now gt 72
V017,512,switch,32,32,906,tracker 902 -> 906 on gt 32
V017,513,reuse,46,32,906,tracker 906 matched gt 46 (last frame 505) now gt 32
V017,564,switch,39,39,907,tracker 900 -> 907 on gt 39
V017,564,switch,41,41,900,tracker 907 -> 900 on gt 41
V017,565,reuse,41,39,907,tracker 907 matched gt 41 (last frame 561) now gt 39
V017,565,reuse,39,41,900,tracker 900 matched gt 39 (last frame 563) now gt 41
V017,575,switch,42,42,909,tracker 908 -> 909 on gt 42
V017,726,switch,34,34,913,tracker 915 -> 913 on gt 34
V017,727,reuse,33,34,913,tracker 913 matched gt 33 (last frame 725) now gt 34
V017,730,switch,34,34,915,tracker 913 -> 915 on gt 34
V017,730,reuse,34,33,913,tracker 913 matched gt 34 (last frame 729) now gt 33
V017,731,switch,34,34,913,tracker 913 -> 913 on gt 34
V017,734,switch,34,34,915,tracker 913 -> 915 on gt 34
V017,738,switch,43,43,919,tracker 917 -> 919 on gt 43
V017,771,switch,33,33,915,tracker 913 -> 915 on gt 33
V017,772,reuse,34,33,915,tracker 915 matched gt 34 (last frame 759) now gt 33
V017,774,switch,34,34,913,tracker 915 -> 913 on gt 34
V017,775,reuse,33,34,913,tracker 913 matched gt 33 (last frame 770) now gt 34
V017,840,reuse,67,68,926,tracker 926 matched gt 67 (last frame 839) now gt 68
V017,844,switch,67,67,927,tracker 926 -> 927 on gt 67
V017,869,reuse,86,71,930,tracker 930 matched gt 86 (last frame 854) now gt 71
V017,877,switch,70,70,930,tracker 929 -> 930 on gt 70
V017,878,switch,71,71,929,tracker 930 -> 929 on gt 71
V017,878,reuse,71,70,930,tracker 930 matched gt 71 (last frame 876) now gt 70
V017,879,reuse,70,71,929,tracker 929 matched gt 70 (last frame 871) now gt 71
V017,891,switch,72,72,929,tracker 935 -> 929 on gt 72
V017,892,switch,71,71,937,tracker 929 -> 937 on gt 71
V017,892,reuse,71,72,929,tracker 929 matched gt 71 (last frame 890) now gt 72
V018,512,switch,32,32,952,tracker 948 -> 952 on gt 32
V018,513,reuse,46,32,952,tracker 952 matched gt 46 (last frame 505) now gt 32
V018,564,switch,39,39,953,tracker 946 -> 953 on gt 39
V018,564,switch,41,41,946,tracker 953 -> 946 on gt 41
V018,565,reuse,41,39,953,tracker 953 matched gt 41 (last frame 561) now gt 39
V018,565,reuse,39,41,946,tracker 946 matched gt 39 (last frame 563) now gt 41
V018,575,switch,42,42,955,tracker 954 -> 955 on gt 42
V018,726,switch,34,34,959,tracker 961 -> 959 on gt 34
V018,727,reuse,33,34,959,tracker 959 matched gt 33 (last frame 725) now gt 34
V018,730,switch,34,34,961,tracker 959 -> 961 on gt 34
V018,730,reuse,34,33,959,tracker 959 matched gt 34 (last frame 729) now gt 33
V018,731,switch,34,34,959,tracker 959 -> 959 on gt 34
V018,734,switch,34,34,961,tracker 959 -> 961 on gt 34
V018,738,switch,43,43,965,tracker 963 -> 965 on gt 43
V018,771,switch,33,33,961,tracker 959 -> 961 on gt 33
V018,772,reuse,34,33,961,tracker 961 matched gt 34 (last frame 759) now gt 33
V018,774,switch,34,34,959,tracker 961 -> 959 on gt 34
V018,775,reuse,33,34,959,tracker 959 matched gt 33 (last frame 770) now gt 34
V018,840,reuse,67,68,972,tracker 972 matched gt 67 (last frame 839) now gt 68
V018,844,switch,67,67,973,tracker 972 -> 973 on gt 67
V018,869,reuse,86,71,976,tracker 976 matched gt 86 (last frame 854) now gt 71
V018,877,switch,70,70,976,tracker 975 -> 976 on gt 70
V018,878,switch,71,71,975,tracker 976 -> 975 on gt 71
V018,878,reuse,71,70,976,tracker 976 matched gt 71 (last frame 876) now gt 70
V018,879,reuse,70,71,975,tracker 975 matched gt 70 (last frame 871) now gt 71
V018,891,switch,72,72,975,tracker 981 -> 975 on gt 72
V018,892,switch,71,71,983,tracker 975 -> 983 on gt 71
V018,892,reuse,71,72,975,tracker 975 matched gt 71 (last frame 890) now gt 72
V019,412,switch,153,153,997,tracker 995 -> 997 on gt 153
V019,413,reuse,163,153,997,tracker 997 matched gt 163 (last frame 400) now gt 153
V019,413,reuse,39,58,1006,tracker 1006 matched gt 39 (last frame 396) now gt 58
V019,416,switch,155,155,1007,tracker 992 -> 1007 on gt 155
V019,416,switch,161,161,992,tracker 1007 -> 992 on gt 161
V019,417,reuse,161,155,1007,tracker 1007 matched gt 161 (last frame 399) now gt 155
V019,417,reuse,155,161,992,tracker 992 matched gt 155 (last frame 415) now gt 161
V019,424,switch,70,70,995,tracker 996 -> 995 on gt 70
V019,425,reuse,153,70,995,tracker 995 matched gt 153 (last frame 411) now gt 70
V019,430,switch,142,142,996,tracker 991 -> 996 on gt 142
V019,431,reuse,70,142,996,tracker 996 matched gt 70 (last frame 423) now gt 142
V019,434,switch,163,163,1029,tracker 997 -> 1029 on gt 163
V019,437,switch,65,65,991,tracker 993 -> 991 on gt 65
V019,438,reuse,142,65,991,tracker 991 matched gt 142 (last frame 429) now gt 65
V019,452,reuse,69,165,1003,tracker 1003 matched gt 69 (last frame 449) now gt 165
V019,454,reuse,153,128,997,tracker 997 matched gt 153 (last frame 452) now gt 128
V019,455,reuse,163,154,1029,tracker 1029 matched gt 163 (last frame 453) now gt 154
V020,412,switch,153,153,1139,tracker 1137 -> 1139 on gt 153
V020,413,reuse,163,153,1139,tracker 1139 matched gt 163 (last frame 400) now gt 153
V020,413,reuse,39,58,1148,tracker 1148 matched gt 39 (last frame 396) now gt 58
V020,416,switch,155,155,1149,tracker 1134 -> 1149 on gt 155
V020,416,switch,161,161,1134,tracker 1149 -> 1134 on gt 161
V020,417,reuse,161,155,1149,tracker 1149 matched gt 161 (last frame 399) now gt 155
V020,417,reuse,155,161,1134,tracker 1134 matched gt 155 (last frame 415) now gt 161
V020,424,switch,70,70,1137,tracker 1138 -> 1137 on gt 70
V020,425,reuse,153,70,1137,tracker 1137 matched gt 153 (last frame 411) now gt 70
V020,430,switch,142,142,1138,tracker 1133 -> 1138 on gt 142
V020,431,reuse,70,142,1138,tracker 1138 matched gt 70 (last frame 423) now gt 142
V020,434,switch,163,163,1171,tracker 1139 -> 1171 on gt 163
V020,437,switch,65,65,1133,tracker 1135 -> 1133 on gt 65
V020,438,reuse,142,65,1133,tracker 1133 matched gt 142 (last frame 429) now gt 65
V020,452,reuse,69,165,1145,tracker 1145 matched gt 69 (last frame 449) now gt 165
V020,454,reuse,153,128,1139,tracker 1139 matched gt 153 (last frame 452) now gt 128
V020,455,reuse,163,154,1171,tracker 1171 matched gt 163 (last frame 453) now gt 154
V021,412,switch,153,153,1281,tracker 1279 -> 1281 on gt 153
V021,413,reuse,163,153,1281,tracker 1281 matched gt 163 (last frame 400) now gt 153
V021,413,reuse,39,58,1290,tracker 1290 matched gt 39 (last frame 396) now gt 58
V021,416,switch,155,155,1291,tracker 1276 -> 1291 on gt 155
V021,416,switch,161,161,1276,tracker 1291 -> 1276 on gt 161
V021,417,reuse,161,155,1291,tracker 1291 matched gt 161 (last frame 399) now gt 155
V021,417,reuse,155,161,1276,tracker 1276 matched gt 155 (last frame 415) now gt 161
V021,424,switch,70,70,1279,tracker 1280 -> 1279 on gt 70
V021,425,reuse,153,70,1279,tracker 1279 matched gt 153 (last frame 411) now gt 70
V021,430,switch,142,142,1280,tracker 1275 -> 1280 on gt 142
V021,431,reuse,70,142,1280,tracker 1280 matched gt 70 (last frame 423) now gt 142
V021,434,switch,163,163,1313,tracker 1281 -> 1313 on gt 163
V021,437,switch,65,65,1275,tracker 1277 -> 1275 on gt 65
V021,438,reuse,142,65,1275,tracker 1275 matched gt 142 (last frame 429) now gt 65
V021,452,reuse,69,165,1287,tracker 1287 matched gt 69 (last frame 449) now gt 165
V021,454,reuse,153,128,1281,tracker 1281 matched gt 153 (last frame 452) now gt 128
V021,455,reuse,163,154,1313,tracker 1313 matched gt 163 (last frame 453) now gt 154
